,num_procs,tensor_par,pipeline_par,data_par,tensor_par_net,pipeline_par_net,data_par_net,batch_size,microbatch_size,datatype,fused_activation,attention_type,activation_recompute,pipeline_interleaving,optimizer_sharding,tensor_par_comm_type,tensor_par_overlap,seq_par_ag_redo,data_par_overlap,weight_offload,activations_offload,optimizer_offload,training,gpu,block_fw_flops,block_fw_flops_time,block_fw_mem_accessed,block_fw_mem_time,block_fw_time,baseblock_fw_tp_time,edgeblock_fw_tp_time,baseblock_fw_tp_time_exposed,edgeblock_fw_tp_time_exposed,block_re_flops,block_re_flops_time,block_re_mem_accessed,block_re_mem_time,block_re_time,baseblock_recomm_time,edgeblock_recomm_time,baseblock_recomm_time_exposed,edgeblock_recomm_time_exposed,block_agrad_flops,block_agrad_flops_time,block_agrad_mem_accessed,block_agrad_mem_time,block_agrad_time,baseblock_agrad_tp_time,edgeblock_agrad_tp_time,baseblock_agrad_tp_time_exposed,edgeblock_agrad_tp_time_exposed,block_wgrad_flops,block_wgrad_flops_time,block_wgrad_mem_accessed,block_wgrad_mem_time,block_wgrad_time,block_optim_flops,block_optim_flops_time,block_optim_mem_accessed,block_optim_mem_time,block_optim_time,baseblock_fw_tp_size,edgeblock_fw_tp_size,baseblock_bw_tp_size,edgeblock_bw_tp_size,baseblock_recomm_size,edgeblock_recomm_size,block_fw_pp_size,block_bw_pp_size,block_dp_size,tp_bw_overlap_req,dp_bw_overlap_req_chunk,dp_bw_overlap_req_tail,block_weight_space,block_act_working_space,block_act_storage_space,block_act_checkpoint_size,block_weight_grad_space,block_weight_grad_space_no_sharding,block_act_grad_space,block_optimizer_space,weight_space_with_offload,act_space_with_offload,act_checkpoint_size_with_offload,act_grad_space_with_offload,weight_grad_space_with_offload,optimizer_space_with_offload,weight_space,act_space,act_checkpoint_size,act_grad_space,weight_grad_space,optimizer_space,fw_time,bw_time,optim_step_time,recompute_time,recomm_link_time,recomm_exposed_time,bubble_time,tp_comm_link_time,pp_comm_link_time,dp_comm_link_time,tp_comm_exposed_time,pp_comm_exposed_time,dp_comm_exposed_time,fw_offload_exposed_time,bw_offload_exposed_time,total_time,act_offload_bw_req,weight_offload_bw_req,optim_offload_bw_req,offload_mem_bw_req,proc_mem_tier1_cap_req,proc_mem_tier2_cap_req,useful_flops,compute_efficiency,system_efficiency,total_efficiency,sample_rate
0,4096,32,16,8,0,1,1,256,1,float16,True,multihead,none,8,False,rs_ag,none,False,False,False,False,False,True,False,1020370616320.0,0.00010349788499297574,2360156160.0,0.0012280471855774522,0.00010349788499297574,0.003609744133427739,0.003609744133427739,0.003609744133427739,0.003609744133427739,0,0,0,0,0,0,0,0,0,1034071572480.0,0,2799247360.0,0.0014573404332622886,0.00013929061242379248,0.003609744133427739,0.003609744133427739,0.003609744133427739,0.003609744133427739,1006655897600.0,6.594072328880429e-05,1173299200.0,0.000605496228672564,0.003976047039031982,2704486400.0,0.00034672903711907566,2950348800.0,0.00151778943836689,0.0018645183881744742,419430400,419430400,419430400,419430400,0,0,3276800,3276800,491724800,0,0,0,491724800,363724800.0,357171200.0,0,491724800.0,983449600,370278400.0,2950348800.0,983449600,720896000.0,0,370278400.0,1475174400.0,5900697600.0,3933798400,51082035200.0,0,370278400.0,4425523200.0,23602790400.0,0.02649545855820179,1.0535264015197754,0.014916147105395794,0,0,0,0.1765439212322235,1.8481889963150024,0.08480540444444444,0.17499548444444443,1.8481889963150024,0.08480540444444444,0.17499548444444443,0,0,3.379471778869629,143719612416.0,197861687296.0,607899090944.0,0.0,83414425600.0,0,3063802757120.0,2.295919179916382,0.32399681210517883,0.7438704967498779,75.75148010253906
