,num_procs,tensor_par,pipeline_par,data_par,tensor_par_net,pipeline_par_net,data_par_net,batch_size,microbatch_size,datatype,fused_activation,attention_type,activation_recompute,pipeline_interleaving,optimizer_sharding,tensor_par_comm_type,tensor_par_overlap,seq_par_ag_redo,data_par_overlap,weight_offload,activations_offload,optimizer_offload,training,gpu,block_fw_flops,block_fw_flops_time,block_fw_mem_accessed,block_fw_mem_time,block_fw_time,baseblock_fw_tp_time,edgeblock_fw_tp_time,baseblock_fw_tp_time_exposed,edgeblock_fw_tp_time_exposed,block_re_flops,block_re_flops_time,block_re_mem_accessed,block_re_mem_time,block_re_time,baseblock_recomm_time,edgeblock_recomm_time,baseblock_recomm_time_exposed,edgeblock_recomm_time_exposed,block_agrad_flops,block_agrad_flops_time,block_agrad_mem_accessed,block_agrad_mem_time,block_agrad_time,baseblock_agrad_tp_time,edgeblock_agrad_tp_time,baseblock_agrad_tp_time_exposed,edgeblock_agrad_tp_time_exposed,block_wgrad_flops,block_wgrad_flops_time,block_wgrad_mem_accessed,block_wgrad_mem_time,block_wgrad_time,block_optim_flops,block_optim_flops_time,block_optim_mem_accessed,block_optim_mem_time,block_optim_time,baseblock_fw_tp_size,edgeblock_fw_tp_size,baseblock_bw_tp_size,edgeblock_bw_tp_size,baseblock_recomm_size,edgeblock_recomm_size,block_fw_pp_size,block_bw_pp_size,block_dp_size,tp_bw_overlap_req,dp_bw_overlap_req_chunk,dp_bw_overlap_req_tail,block_weight_space,block_act_working_space,block_act_storage_space,block_act_checkpoint_size,block_weight_grad_space,block_weight_grad_space_no_sharding,block_act_grad_space,block_optimizer_space,weight_space_with_offload,act_space_with_offload,act_checkpoint_size_with_offload,act_grad_space_with_offload,weight_grad_space_with_offload,optimizer_space_with_offload,weight_space,act_space,act_checkpoint_size,act_grad_space,weight_grad_space,optimizer_space,fw_time,bw_time,optim_step_time,recompute_time,recomm_link_time,recomm_exposed_time,bubble_time,tp_comm_link_time,pp_comm_link_time,dp_comm_link_time,tp_comm_exposed_time,pp_comm_exposed_time,dp_comm_exposed_time,fw_offload_exposed_time,bw_offload_exposed_time,total_time,act_offload_bw_req,weight_offload_bw_req,optim_offload_bw_req,offload_mem_bw_req,proc_mem_tier1_cap_req,proc_mem_tier2_cap_req,useful_flops,compute_efficiency,system_efficiency,total_efficiency,sample_rate
0,1024,16,64,1,0,1,0,256,1,float16,True,multihead,none,1,False,rs_ag,none,False,False,False,False,False,True,True,2040636375040.0,0.006728901993483305,3252101120.0,0.0016813649563118815,0.00796650629490614,0.0035084993578493595,0.0035084993578493595,0.0035084993578493595,0.0035084993578493595,0,0,0,0,0,0,0,0,0,2067881000960.0,0,3710853120.0,0.0019182771211490035,0.008302636444568634,0.0035084993578493595,0.0035084993578493595,0.0035084993578493595,0.0035084993578493595,2013311795200.0,0.006523836404085159,1717248000.0,0.000883385946508497,0.007407222408801317,5407846400.0,0.0003236234188079834,5899468800.0,0.003033578861504793,0.0033572022803127766,419430400,419430400,419430400,419430400,0,0,6553600,6553600,0,0,0,0,983244800,517734400.0,504627200.0,0,983244800.0,1966489600,530841600.0,5899468800.0,1966489600,1022361600.0,0,530841600.0,2949734400.0,11798937600.0,1966489600,64605388800.0,0,530841600.0,2949734400.0,11798937600.0,4.078851222991943,8.043447494506836,0.006714404560625553,0,0,0,3.906583786010742,3.592703342437744,0.15937080888888888,0,3.592703342437744,0.15937080888888888,0,0,0,19.78767204284668,51526004736.0,100396244992.0,419250864128.0,0.0,81851392000.0,0,6127237464064.0,0.8290000557899475,0.6129581332206726,0.5081422924995422,12.937348365783691
